model name:                  Simple Shear
No. of elements:                       24
No. of Degrees of freedom:             63

=========================================================================================================================

Sum of permanent loads
x-direction:        0.00e+00
y-direction:        0.00e+00
z-direction:        0.00e+00

Sum of variable loads
x-direction:       -1.42e-14
y-direction:        0.00e+00
z-direction:        0.00e+00

=========================================================================================================================

     lbd_p    disp_p     lbd_v    disp_v     p/fcd    eps_cc   ip_cc        cw     eps_s   ip_cc
  0.00e+00  1.24e-01  3.60e+00  1.24e-01  7.75e-05  1.41e-03      92  5.96e-03  1.03e-02      39
  0.00e+00  1.25e-01  3.58e+00  1.25e-01  7.55e-05  1.46e-03      92  5.93e-03  1.04e-02      39
  0.00e+00  1.27e-01  3.56e+00  1.27e-01  7.48e-05  1.51e-03      92  5.91e-03  1.06e-02      39
  0.00e+00  1.28e-01  3.54e+00  1.28e-01  7.55e-05  1.56e-03      92  5.90e-03  1.07e-02      39
  0.00e+00  1.30e-01  3.52e+00  1.30e-01  7.74e-05  1.61e-03      92  5.91e-03  1.08e-02      39
  0.00e+00  1.32e-01  3.50e+00  1.32e-01  8.02e-05  1.66e-03      92  5.93e-03  1.10e-02      39
  0.00e+00  1.33e-01  3.48e+00  1.33e-01  8.36e-05  1.70e-03      92  5.96e-03  1.11e-02      39
  0.00e+00  1.35e-01  3.47e+00  1.35e-01  8.72e-05  1.75e-03      92  6.00e-03  1.12e-02      39
  0.00e+00  1.36e-01  3.45e+00  1.36e-01  9.05e-05  1.80e-03      92  6.05e-03  1.14e-02      39
  0.00e+00  1.38e-01  3.43e+00  1.38e-01  9.35e-05  1.85e-03      92  6.09e-03  1.15e-02      39
  0.00e+00  1.39e-01  3.41e+00  1.39e-01  9.58e-05  1.90e-03      92  6.12e-03  1.16e-02      39
  0.00e+00  1.41e-01  3.40e+00  1.41e-01  9.75e-05  1.95e-03      92  6.15e-03  1.17e-02      39
  0.00e+00  1.43e-01  3.38e+00  1.43e-01  9.85e-05  1.99e-03      92  6.17e-03  1.19e-02      39
  0.00e+00  1.44e-01  3.36e+00  1.44e-01  9.91e-05  2.04e-03      92  6.18e-03  1.20e-02      68
  0.00e+00  1.46e-01  3.35e+00  1.46e-01  9.93e-05  2.09e-03      47  6.19e-03  1.21e-02      68
  0.00e+00  1.47e-01  3.33e+00  1.47e-01  9.93e-05  2.14e-03      47  6.20e-03  1.22e-02      68
  0.00e+00  1.49e-01  3.32e+00  1.49e-01  9.93e-05  2.19e-03      47  6.20e-03  1.24e-02      68
  0.00e+00  1.51e-01  3.30e+00  1.51e-01  9.95e-05  2.24e-03      47  6.20e-03  1.25e-02      68
  0.00e+00  1.52e-01  3.28e+00  1.52e-01  9.98e-05  2.29e-03      47  6.20e-03  1.26e-02      68
  0.00e+00  1.54e-01  3.27e+00  1.54e-01  1.00e-04  2.33e-03      47  6.21e-03  1.27e-02      68
  0.00e+00  1.55e-01  3.25e+00  1.55e-01  1.01e-04  2.38e-03      47  6.22e-03  1.28e-02      44
  0.00e+00  1.57e-01  3.24e+00  1.57e-01  1.02e-04  2.43e-03      47  5.62e-03  1.30e-02      44
  0.00e+00  1.59e-01  3.22e+00  1.59e-01  1.02e-04  2.48e-03      47  5.88e-03  1.31e-02      44
  0.00e+00  1.60e-01  3.21e+00  1.60e-01  1.01e-04  2.53e-03      47  6.07e-03  1.32e-02      44
  0.00e+00  1.62e-01  3.19e+00  1.62e-01  1.01e-04  2.58e-03      47  6.16e-03  1.33e-02      44
  0.00e+00  1.64e-01  3.18e+00  1.64e-01  1.01e-04  2.63e-03      47  6.20e-03  1.34e-02      44
  0.00e+00  1.65e-01  3.16e+00  1.65e-01  1.03e-04  2.68e-03      47  6.23e-03  1.36e-02      44
  0.00e+00  1.67e-01  3.15e+00  1.67e-01  1.04e-04  2.73e-03      32  5.66e-03  1.37e-02      44
  0.00e+00  1.68e-01  3.14e+00  1.68e-01  1.05e-04  2.78e-03      32  5.93e-03  1.38e-02      44
  0.00e+00  1.70e-01  3.12e+00  1.70e-01  1.05e-04  2.83e-03      32  6.13e-03  1.39e-02      44
  0.00e+00  1.72e-01  3.11e+00  1.72e-01  1.05e-04  2.88e-03      32  6.23e-03  1.40e-02      44
  0.00e+00  1.73e-01  3.09e+00  1.73e-01  1.06e-04  2.93e-03      32  5.70e-03  1.41e-02      44
  0.00e+00  1.75e-01  3.08e+00  1.75e-01  1.06e-04  2.98e-03      32  5.96e-03  1.43e-02      44
  0.00e+00  1.77e-01  3.07e+00  1.77e-01  1.06e-04  3.03e-03      32  6.15e-03  1.44e-02      44
  0.00e+00  1.78e-01  3.05e+00  1.78e-01  1.06e-04  3.08e-03      32  6.25e-03  1.45e-02      44
  0.00e+00  1.80e-01  3.04e+00  1.80e-01  1.07e-04  3.13e-03      32  5.73e-03  1.46e-02      44
  0.00e+00  1.82e-01  3.03e+00  1.82e-01  1.07e-04  3.18e-03      32  5.99e-03  1.47e-02      44
  0.00e+00  1.83e-01  3.01e+00  1.83e-01  1.07e-04  3.23e-03      32  6.18e-03  1.48e-02      44
  0.00e+00  1.85e-01  3.00e+00  1.85e-01  1.08e-04  3.29e-03      32  5.73e-03  1.49e-02      44
  0.00e+00  1.87e-01  2.99e+00  1.87e-01  1.08e-04  3.34e-03      32  5.99e-03  1.50e-02      44
  0.00e+00  1.88e-01  2.98e+00  1.88e-01  1.08e-04  3.39e-03      32  6.19e-03  1.52e-02      44
  0.00e+00  1.90e-01  2.96e+00  1.90e-01  1.08e-04  3.44e-03      32  6.28e-03  1.53e-02      44
  0.00e+00  1.92e-01  2.95e+00  1.92e-01  1.10e-04  3.49e-03      32  5.80e-03  1.54e-02      44
  0.00e+00  1.93e-01  2.94e+00  1.93e-01  1.10e-04  3.54e-03      32  6.05e-03  1.55e-02      44
  0.00e+00  1.95e-01  2.93e+00  1.95e-01  1.11e-04  3.60e-03      33  6.24e-03  1.56e-02      44
  0.00e+00  1.97e-01  2.92e+00  1.97e-01  1.11e-04  3.65e-03      33  5.81e-03  1.57e-02      44
  0.00e+00  1.98e-01  2.90e+00  1.98e-01  1.11e-04  3.70e-03      33  6.07e-03  1.58e-02      44
  0.00e+00  2.00e-01  2.89e+00  2.00e-01  1.11e-04  3.75e-03      33  6.26e-03  1.59e-02      44
  0.00e+00  2.02e-01  2.88e+00  2.02e-01  1.11e-04  3.81e-03      33  5.83e-03  1.60e-02      44
  0.00e+00  2.04e-01  2.87e+00  2.04e-01  1.11e-04  3.86e-03      35  6.08e-03  1.61e-02      44
  0.00e+00  2.05e-01  2.86e+00  2.05e-01  1.11e-04  3.91e-03      35  6.26e-03  1.62e-02      44
  0.00e+00  2.07e-01  2.85e+00  2.07e-01  1.12e-04  3.97e-03      35  5.84e-03  1.63e-02      44
  0.00e+00  2.09e-01  2.83e+00  2.09e-01  1.12e-04  4.02e-03      35  6.09e-03  1.64e-02      44
  0.00e+00  2.10e-01  2.82e+00  2.10e-01  1.12e-04  4.07e-03      35  6.28e-03  1.65e-02      45
  0.00e+00  2.12e-01  2.81e+00  2.12e-01  1.13e-04  4.13e-03      35  5.86e-03  1.66e-02      45
  0.00e+00  2.14e-01  2.80e+00  2.14e-01  1.13e-04  4.18e-03      35  6.12e-03  1.68e-02      45
  0.00e+00  2.16e-01  2.79e+00  2.16e-01  1.13e-04  4.23e-03      35  6.30e-03  1.69e-02      45
  0.00e+00  2.17e-01  2.78e+00  2.17e-01  1.14e-04  4.29e-03      35  5.90e-03  1.70e-02      45
  0.00e+00  2.19e-01  2.77e+00  2.19e-01  1.14e-04  4.34e-03      35  6.14e-03  1.71e-02      45
  0.00e+00  2.21e-01  2.76e+00  2.21e-01  1.14e-04  4.40e-03      35  5.84e-03  1.72e-02      45
  0.00e+00  2.22e-01  2.75e+00  2.22e-01  1.13e-04  4.45e-03      35  6.11e-03  1.73e-02      45
  0.00e+00  2.24e-01  2.74e+00  2.24e-01  1.13e-04  4.51e-03      35  6.30e-03  1.74e-02      45
